ID,Published,ChannelID,ChannelName,CategoryID,DefaultAudioLang,DefaultLang,Views,Comments,Likes,Dislikes,SearchIndex,URL,Title,Length,Length (min),PublishedAgo
2lZewX677KU,2020-04-23T13:42:40.000Z,UCo70hJzcmS8gs1D4wfDVLGg,DIY Trefa,22,en-GB,,27582,12,251,12,358,https://youtube.com/watch?v=2lZewX677KU,Make Fabric Face Mask at home | DIY Face Mask No Sewing Machine | Easy Face Mask Pattern,6:16,6.266666667,3 days ago
BsOl6NQAMmE,2020-03-18T15:49:42.000Z,UCHVubFQn36FQZClQbzW0qwQ,Imelda Perez,26,,,27454,29,243,32,357,https://youtube.com/watch?v=BsOl6NQAMmE,How to make easy fabric face mask tutorial/Paano gumawa ng face mask/ sewing projects,6:52,6.866666667,1 month ago
V-4UclYoHq8,2020-03-27T13:23:35.000Z,UCsWG9ANbrmgR0z-eFk_A3YQ,Dezeen,24,en,,27452,21,80,9,361,https://youtube.com/watch?v=V-4UclYoHq8,Creality's 3D-printed buckle makes wearing face masks more comfortable,2:19,2.316666667,4 weeks ago
tj9PobyXk2c,2020-04-01T17:29:53.000Z,UCAWFU7QSG9_m82viXaVZxKQ,Raphaela Laurean,24,,,25866,41,455,32,359,https://youtube.com/watch?v=tj9PobyXk2c,DIY Face Mask | Adhesive No Sew| Coronavirus | Covid-19,4:04,4.066666667,3 weeks ago
gnPSnkNWYJ0,2020-04-25T00:10:57.000Z,UCwzeD8loU84FSfBYeMK2qQQ,The Sewing Channel,26,,,25287,117,1094,20,365,https://youtube.com/watch?v=gnPSnkNWYJ0,How to make a Hospital approved fabric face mask -meets hospital criteria- with filter pocket,13:43,13.71666667,1 day ago
OZFPZma-d0s,2020-03-17T14:29:57.000Z,UCnQeH21u7Ki3PGjAexC1riQ,Twin Tag,27,en,,25281,15,276,12,360,https://youtube.com/watch?v=OZFPZma-d0s,DIY FACE MASK - Mask/how to make face mask/ DIY Coronavirus face mask.,5:27,5.45,1 month ago
ouzyG8bRhxU,2020-03-23T16:34:19.000Z,UCYxqAd4jWoRIY7cMysjfTuw,Trendy Tree,26,en-US,,24453,42,339,4,362,https://youtube.com/watch?v=ouzyG8bRhxU,How to Make String Ties for a Cloth Face Mask,3:26,3.433333333,1 month ago
rU-DhARo2ZA,2020-04-03T19:24:44.000Z,UC-gDWwD2Xr7Kj1CIE0nFL5Q,Crafts And All That Jaz,10,,,23491,41,497,17,363,https://youtube.com/watch?v=rU-DhARo2ZA,DIY: Tutorial on How To Make a Face Mask in 5 mins EASY/ NO SEW with a Hot Glue Gun!,7:10,7.166666667,3 weeks ago
WLarYsS6YIU,2020-03-31T22:54:08.000Z,UC5k0QhAP8mwqjIYHVLwBEZg,EasyToSew,26,,,23042,2,474,11,364,https://youtube.com/watch?v=WLarYsS6YIU,HOW TO MAKE  FACE MASK WITH FILTER POCKET |  FACE MASK SEWING TUTORIAL,6:37,6.616666667,3 weeks ago
ylGVwEeCPOE,2020-04-05T20:13:35.000Z,UCrc7W41xF4Gc8dV1CZdU6Nw,Inspire To Make,26,en,en,22079,46,694,27,367,https://youtube.com/watch?v=ylGVwEeCPOE,DIY 3D Printed Face Masks and over Protective equipment to make. - Anet ET4 printer unboxing.,5:13,5.216666667,2 weeks ago
_OFnNQ7hGrM,2020-03-22T10:50:41.000Z,UCg8nYVpiZv6oDk_m4DxBy8Q,Health & Beauty Corner,22,,,21822,0,90,7,371,https://youtube.com/watch?v=_OFnNQ7hGrM,How to make Face mask from T-shirt / No sewing machine / DIY dust mask / Handmade mask at home,1:55,1.916666667,1 month ago
m3k-s2qkfJw,2020-03-28T01:30:04.000Z,UCOOFaJdrc-H_xUi8PbQV1_A,Mumtaz Creations,22,,,21803,10,182,21,366,https://youtube.com/watch?v=m3k-s2qkfJw,फेस मास्क बनाने का आसान तरीका || How to make face mask at home || DIY homemade face Mask,3:52,3.866666667,4 weeks ago
LGrG-lQImME,2020-04-22T08:54:23.000Z,UCrTphLe4-fZY3_jExXwvDaw,Merry Craft,26,ko,,21488,9,529,34,376,https://youtube.com/watch?v=LGrG-lQImME,Make Fabric Face Mask at Home - Mask Pattern Making with Plate - DIY Easy Mask No Sewing Machine,10:13,10.21666667,4 days ago
JEqUIMCyPag,2020-03-24T04:29:39.000Z,UCZlCsTNclASu9HZ_LK6Njzg,Nicole Johnson,26,en,,21458,25,386,34,369,https://youtube.com/watch?v=JEqUIMCyPag,How To Make Face Mask With Glue Gun,5:30,5.5,1 month ago
apo7hVOjKtM,2020-03-18T11:18:52.000Z,UCllXInKGMEokd2GQiUb1IVA,Sab Kuchh Banao Jano,28,en,,21453,12,229,37,368,https://youtube.com/watch?v=apo7hVOjKtM,How to Make DIY Homemade Mask using Tissue Paper | Face Mask and Dust Mask | n95 mask,5:11,5.183333333,1 month ago
vgsp1L1W3kk,2020-03-29T11:48:07.000Z,UCexNn7c7IhTrXd943DK3N0g,Crafty Daily,26,en,,21392,8,197,16,374,https://youtube.com/watch?v=vgsp1L1W3kk,DIY Face Mask | How to make Face Mask from Cloth Bag | Face Mask Sewing Tutorial,4:25,4.416666667,4 weeks ago
NOfP9wOkEjk,2020-03-26T09:13:12.000Z,UC24pbFVPIR2BdVdSPOfl21Q,Elysia Handmade,26,en,,21188,40,463,12,377,https://youtube.com/watch?v=NOfP9wOkEjk,How To Make 3 Layers Face Mask at Home | DIY 3 Layer Face Mask with Filter Pocket,10:32,10.53333333,1 month ago
UK6dHoS3TdQ,2020-03-22T04:01:14.000Z,UCYxqAd4jWoRIY7cMysjfTuw,Trendy Tree,26,en-US,,21182,60,345,6,370,https://youtube.com/watch?v=UK6dHoS3TdQ,How to Make a Fabric Face Mask  - Tutorial by Trendy Tree,15:20,15.33333333,1 month ago
7LQO5OyX8Ec,2020-04-10T00:53:09.000Z,UCt-UjgtmATHP41TwooumJbA,The Normal Life,22,,,21127,20,217,26,379,https://youtube.com/watch?v=7LQO5OyX8Ec,How to make crown royal purple face mask! No sew,18:55,18.91666667,2 weeks ago
DF5TIy0ijiE,2020-03-24T09:27:15.000Z,UCG6iJFYgzy12x1RG4TGDkgw,Ekpereka Creations,26,,,21107,17,NaN,NaN,373,https://youtube.com/watch?v=DF5TIy0ijiE,How To Make Face Mask with Filter pocket,6:49,6.816666667,1 month ago
U6lpuEDIXDc,2020-03-20T07:51:17.000Z,UCbpsZOWrSqvvwINfDh6WmAA,Katay DIY,24,en,,21099,NaN,242,20,372,https://youtube.com/watch?v=U6lpuEDIXDc,DIY EP.42 | How to make Face Mask ( For Kids )  can put on Filter | Katay DIY,17:07,17.11666667,1 month ago
9qYumTwIJxM,2020-03-14T07:24:17.000Z,UCgWf6_a5ciNXULDOOcW8VVg,R. Matthews,26,en-US,,20342,104,258,27,375,https://youtube.com/watch?v=9qYumTwIJxM,How to make a Covid-19 face mask using Hvac air filter.,19:12,19.2,1 month ago
Jrop3nqXCwI,2020-04-26T00:35:49.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,20126,6,274,11,381,https://youtube.com/watch?v=Jrop3nqXCwI,HOW TO MAKE BEST FIT FACE MASK FOR KIDS | Cloth Mask Sewing Tutorial | DIY Mask Using Shirt & Ties,10:06,10.1,18 hours ago
LOynPjIbbB0,2020-04-03T14:13:34.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,19257,5,221,22,378,https://youtube.com/watch?v=LOynPjIbbB0,🚲How to Make Face Mask 💙 Awesome Handmade Face Mask at Home 🍎 Diy Face Mask Ideas !,3:20,3.333333333,3 weeks ago
hSK6gcSq4vM,2020-04-04T18:30:11.000Z,UCYxqAd4jWoRIY7cMysjfTuw,Trendy Tree,26,en-US,,19087,27,218,11,380,https://youtube.com/watch?v=hSK6gcSq4vM,How to Make a Paper Towel Face Mask with Staples & Rubber Bands or Machine Stitched,10:08,10.13333333,3 weeks ago
Io7BfsIYwXo,2020-03-25T21:06:03.000Z,UCdZl1Emz7c34WtNJTflOXhQ,BudgeCovers,26,en-US,,17627,5,21,0,382,https://youtube.com/watch?v=Io7BfsIYwXo,How To Create A Face Mask From Your Car Cover,3:50,3.833333333,1 month ago
G0wDagrmObk,2020-04-08T01:29:54.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,16119,6,91,8,385,https://youtube.com/watch?v=G0wDagrmObk,HOW TO MAKE FACE MASK AT HOME USING T-SHIRT & HAIR TIES | DIY Face Mask without Sewing Machine,7:16,7.266666667,2 weeks ago
vkTa8-qaeZg,2020-04-19T13:57:40.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,16088,4,201,9,383,https://youtube.com/watch?v=vkTa8-qaeZg,💙Make Face Mask Out Of Rubber Bands ☔ How to Make Face Mask at Home 💗 Creative Face Mask Design !,2:29,2.483333333,1 week ago
OdwCho6Cdi4,2020-03-24T12:03:55.000Z,UCKmjqBi2OAFO3xwDoLWNoeQ,Olena Diy,22,,,15716,10,123,36,384,https://youtube.com/watch?v=OdwCho6Cdi4,How to diy maximum protection face mask in few minutes - DIY,4:53,4.883333333,1 month ago
V3JOdoHiA5s,2020-04-07T03:34:07.000Z,UC5k0QhAP8mwqjIYHVLwBEZg,EasyToSew,26,,,14201,14,425,8,387,https://youtube.com/watch?v=V3JOdoHiA5s,FACE MASK SEWING TUTORIAL |  CLOTH FACE MASK PATTERN | HOW TO MAKE FACE MASK WITH FILTER POCKET,11:43,11.71666667,2 weeks ago
VVrAwWT1Mi8,2020-03-20T15:03:02.000Z,UCJLUOaQ5eQ9JOUbZtR0ISMw,Salman Shahid Wani,22,,,13904,3,57,12,386,https://youtube.com/watch?v=VVrAwWT1Mi8,How to make Face Mask at Home - DIY Face Mask Tutorial,2:14,2.233333333,1 month ago
usEOjl988N4,2020-04-23T12:31:20.000Z,UC5R0wgIYygsLVRwaKtSSGVA,INNOVA Crafts,26,en,en,13578,24,238,11,389,https://youtube.com/watch?v=usEOjl988N4,How to Make Face Mask at Home ~ DIY Face Mask,2:40,2.666666667,3 days ago
wAVr0cK9_M4,2020-04-01T23:48:15.000Z,UCvqMGKBpunvbCk4suYzSe5w,Carolina Stefano,1,en,en,13520,6,254,7,388,https://youtube.com/watch?v=wAVr0cK9_M4,DIY Face Mask with nose clip - Easy Tutorial,6:12,6.2,3 weeks ago
Qa4D_2NgmRE,2020-04-24T21:07:14.000Z,UCVxZpA4Lu4eMJgNZHm6ZyJQ,My Style Of Making,26,en,,13415,33,224,20,392,https://youtube.com/watch?v=Qa4D_2NgmRE,Make Fabric Face Mask at home || DIY Face Mask No Sewing Machine  ||Easy Face Mask Pattern,4:52,4.866666667,1 day ago
#REF!,2020-04-09T15:01:25.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,13032,4,90,8,390,https://youtube.com/watch?v=-nhy1-MNaUY,☔How to Make Face Mask 🍎 Amazing Face Mask Design at Home 🌸 Creative Way to Make Face Mask !,2:28,2.466666667,2 weeks ago
clplniCS-gw,2020-04-04T05:39:06.000Z,UCz1Oiz2g-X6Gehi1qu6DCPw,Sophie's Play Day,24,en,,12611,NaN,NaN,NaN,391,https://youtube.com/watch?v=clplniCS-gw,"How to Make Face Mask With Hot Glue Gun, No Sew, Free Template, Kids Facemask for CoronaVirus",8:21,8.35,3 weeks ago
YLtPtjbhxuw,2020-04-24T16:41:09.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,11889,9,NaN,NaN,393,https://youtube.com/watch?v=YLtPtjbhxuw,How to make pleated face mask for kids (M size),3:46,3.766666667,2 days ago
yrgoL0MdxdU,2020-04-15T02:59:42.000Z,UCqZdtT_o6xZbMkRbLZJ7Zvg,Kaiser Permanente Thrive,29,en,en,11709,0,94,11,394,https://youtube.com/watch?v=yrgoL0MdxdU,How to Make a Cloth Face Mask | Kaiser Permanente,14:02,14.03333333,1 week ago
o4AtSQf8tqY,2020-03-28T08:27:11.000Z,UC10zc-2zW125sIsIDymv4dg,Rijo Tailoring,24,,,11354,8,128,17,395,https://youtube.com/watch?v=o4AtSQf8tqY,how to make cloth face mask at home | homemade face mask in tamil | mask cutting and stitching,5:03,5.05,4 weeks ago
Jom2M1lvZJg,2020-04-07T15:02:05.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,11054,2,82,5,398,https://youtube.com/watch?v=Jom2M1lvZJg,🌷Make Face Mask Easy ☔ How to Make Face Mask at Home 🌹 Diy Face Mask Designs !,2:38,2.633333333,2 weeks ago
zwC7ynqzakE,2020-04-15T15:30:05.000Z,UCNkz_Y5S4ssNuFmIThlVqnA,Isa's World,26,en-US,en,10945,48,358,10,399,https://youtube.com/watch?v=zwC7ynqzakE,HOW TO MAKE FACE MASK WITH FILTER POCKET ~ DIY Reusable Face Mask,8:04,8.066666667,1 week ago
VyhFul6rdsQ,2020-04-22T06:40:14.000Z,UCNu-cd-EBMrCUWIHE1-Xfvw,Homely Food,26,hi,en,10905,6,144,6,396,https://youtube.com/watch?v=VyhFul6rdsQ,Make Fabric Face Mask at home | DIY Face Mask No Sewing Machine | Easy Face Mask Pattern,3:37,3.616666667,4 days ago
05NbOq4N78I,2020-04-12T13:03:39.000Z,UCdCL_dZtKm2NNfgBEbinoUw,E Tells Vlogs,26,fil,,10822,8,79,7,403,https://youtube.com/watch?v=05NbOq4N78I,DIY : HOW TO MAKE FACEMASK USING SOCK / EASY AND QUICK DIY FACEMASK / NO SEW FACEMASK,2:33,2.55,2 weeks ago
Bn2RrlIkukE,2020-03-20T07:29:30.000Z,UCp8ZAxTJPjKHoHCC_fPiQTA,Creative Craft Studio,27,hi,,10732,6,84,27,401,https://youtube.com/watch?v=Bn2RrlIkukE,✂️How to make easy and simple face mask 😷 from old jeans👖 | How to make mask to prevent coronavirus,3:26,3.433333333,1 month ago
fNe75k0pnFU,2020-04-05T18:57:55.000Z,UCVSNOxehfALut52NbkfRBaA,VOA News,25,en-US,,10725,245,236,12,397,https://youtube.com/watch?v=fNe75k0pnFU,Coronavirus: Iranians Make Face Masks,1:58,1.966666667,3 weeks ago
AcG5fyrUToY,2020-04-04T16:35:35.000Z,UCEX_oJi-6DZNg3G-HvxWuTQ,Nenni Bows,22,es-MX,es,10023,7,240,6,400,https://youtube.com/watch?v=AcG5fyrUToY,EASY TO MAKE FACE MASK | HAND SEW TUTORIAL FOR TEENAGERS AND ADULTS,3:05,3.083333333,3 weeks ago
KAv7ibAMEPU,2020-03-24T10:54:56.000Z,UCexNn7c7IhTrXd943DK3N0g,Crafty Daily,26,en,,9908,4,68,11,404,https://youtube.com/watch?v=KAv7ibAMEPU,[Super Easy] How To Make Face Mask At Home || Mask Making by Tissue Paper | DIY Face Mask,2:07,2.116666667,1 month ago
SOMnwgNy9T4,2020-04-13T13:50:36.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,9556,6,85,8,402,https://youtube.com/watch?v=SOMnwgNy9T4,🌹Make Stylish Face Mask at Home ☔ Awesome Face Mask Idea 💙 How to Make Face Mask !,2:40,2.666666667,1 week ago
DsMcHGb62f4,2020-04-20T12:52:19.000Z,UCRC82n8iFWNSpPFIvF8ZsJg,Joe vT,26,en,,9048,9,96,14,405,https://youtube.com/watch?v=DsMcHGb62f4,How to Make a Face Mask Out of a Bandana No Sew,2:30,2.5,6 days ago
MYLh18sUZVg,2020-04-20T16:09:58.000Z,UCrTphLe4-fZY3_jExXwvDaw,Merry Craft,24,ko,,8977,12,281,11,407,https://youtube.com/watch?v=MYLh18sUZVg,Make Fabric Face Mask at Home - Face Mask with Filter Pocket - DIY Easy Face Mask No Sewing Machine,13:28,13.46666667,6 days ago
UcHOSgAP4AQ,2020-04-20T17:26:16.000Z,UCXGROFqU0Hf8pZkmIWbKMOA,Creativity is here,26,,,8742,17,NaN,NaN,406,https://youtube.com/watch?v=UcHOSgAP4AQ,An Easy Way To Make A Face Mask| DIY Mask Pattern From Plate,3:45,3.75,6 days ago
ru5z1CM88AM,2020-03-20T09:45:17.000Z,UCIOgvkrVt5YZEcVnbA2qVtQ,siddharth creations,26,en,,7905,13,95,10,408,https://youtube.com/watch?v=ru5z1CM88AM,"how to make face mask , diy face mask from handkercheif , Rumal se mask kese banate hai",1:08,1.133333333,1 month ago
x-8G2pgHm58,2020-03-28T14:58:58.000Z,UCo5Ohm3pplL1FygbzdHEmpw,Ruchi Gharia,26,en-GB,,7622,7,121,6,411,https://youtube.com/watch?v=x-8G2pgHm58,DIY | How to make face mask without sewing machine,5:02,5.033333333,4 weeks ago
W9_qPT8hgno,2020-04-21T13:08:33.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,7346,5,99,8,409,https://youtube.com/watch?v=W9_qPT8hgno,☔DIY Face Mask with Hair Rubber Bands🌷How to Make Face Mask💙Hair Rubber Bands Crafts💜Stay Home !,2:35,2.583333333,5 days ago
56WWNbKd1C0,2020-04-21T06:19:03.000Z,UCPCKY8hgfBSGgD4KmPUTxtw,Finder,22,en-GB,en-GB,7197,3,61,4,412,https://youtube.com/watch?v=56WWNbKd1C0,How to make a no-sew face mask at home,1:04,1.066666667,5 days ago
FZ9L3wrkIJw,2020-04-15T22:39:40.000Z,UC5k0QhAP8mwqjIYHVLwBEZg,EasyToSew,26,,,7191,20,165,7,410,https://youtube.com/watch?v=FZ9L3wrkIJw,Make Fabric Face Mask at home | DIY Face Mask No Sewing Machine | Easy Face Mask Pattern,14:14,14.23333333,1 week ago
D5_YnsbuAVM,2020-04-20T14:10:17.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,6730,3,104,5,414,https://youtube.com/watch?v=D5_YnsbuAVM,🌷Awesome Face Mask Out Of Rubber Bands 💜 Make Face Mask at Home 🍒 How to Make Face Mask🌹,2:33,2.55,6 days ago
PElUClwpFPw,2020-04-13T21:46:53.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,6287,13,56,4,415,https://youtube.com/watch?v=PElUClwpFPw,NO-SEW PLEATED FACE MASK IN 1 MINUTE | How to make Face Mask at Home,2:26,2.433333333,1 week ago
XQ440VhnUDc,2020-04-22T15:30:43.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,6191,2,110,6,413,https://youtube.com/watch?v=XQ440VhnUDc,🍎Make Face Mask with Rubber Bands ☔ How to Make Face Mask 🍀 Hair Rubber Face Mask Ideas !,2:59,2.983333333,4 days ago
gWQaZVWMDPQ,2020-04-23T14:40:07.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,6051,5,94,5,417,https://youtube.com/watch?v=gWQaZVWMDPQ,🚲Make Fabric Face Mask at Home 💙 How to Make Face Mask 💖 Awesome Face Mask Ideas 💧,3:12,3.2,3 days ago
XPt_Bx73wUU,2020-03-20T10:00:14.000Z,UCKmjqBi2OAFO3xwDoLWNoeQ,Olena Diy,22,,,5875,0,26,5,416,https://youtube.com/watch?v=XPt_Bx73wUU,How to make a face mask with paper towel in 2 minutes - DIY - COVID19,2:14,2.233333333,1 month ago
4JqbDFUQ6f4,2020-03-27T08:01:09.000Z,UC6ViykQchjJWS_iMmDk_RnQ,SB Tex & Tailors,27,,,5703,4,63,4,418,https://youtube.com/watch?v=4JqbDFUQ6f4,Easy and simple How to make Face mask at home | corona safety mask cutting and stitching in Tamil |,4:40,4.666666667,4 weeks ago
qc0RfS9RtxY,2020-04-26T12:24:35.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,5569,6,NaN,NaN,421,https://youtube.com/watch?v=qc0RfS9RtxY,How to easily make face mask ear adapter at home | DIY,2:26,2.433333333,6 hours ago
#NAME?,2020-04-19T05:54:46.000Z,UCKSeCf8bzv8YUZ6okwZfWKQ,Beads Art,26,en,,5516,3,61,2,430,https://youtube.com/watch?v=-WGuDWvV-jg,How to make face mask ear saver in 2 minute | Ear protector \ Ear Adapter for face mask | Beads Art,2:16,2.266666667,1 week ago
5FKeJ4vlOok,2020-04-08T08:52:57.000Z,UCRMt2_XI_w_uUOYC76uPAzQ,Playful Cousins' World,24,en-US,,5340,7,116,2,420,https://youtube.com/watch?v=5FKeJ4vlOok,HOW TO MAKE FACE MASK with GLUE GUN / NO SEW DIY Homemade Mask Tutorial,5:21,5.35,2 weeks ago
9Wy90Hp6oVY,2020-04-26T14:39:24.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,5286,10,NaN,NaN,476,https://youtube.com/watch?v=9Wy90Hp6oVY,How to make face mask with ear adapter to prevent ear pain | DIY,6:55,6.916666667,4 hours ago
ZhJr_FKJ2Gg,2020-03-22T23:49:21.000Z,UCmC70s6SFYFKLrwujSGga1w,Everyone Matters,29,,,5171,NaN,21,5,419,https://youtube.com/watch?v=ZhJr_FKJ2Gg,"How to make a disposable facemask with paper towel, a stapler and 2 elastic bands in 45 seconds",2:17,2.283333333,1 month ago
PEqrONBlTWA,2020-04-11T10:30:06.000Z,UCxz6gP3R8_yH5pD-BHcUw-Q,Something's Cooking With Alpa,26,en,en,5032,8,68,9,423,https://youtube.com/watch?v=PEqrONBlTWA,"How to make face shield, DIY Washable Face Shield Mask using Plastic Folder, no sewing or cutting!",2:22,2.366666667,2 weeks ago
1lY1p29jk-o,2020-03-26T11:31:47.000Z,UChXxSiCbhwPgD5mJCvfXpgg,MACRAME MAGIC KNOTS,26,en,,4941,13,154,4,425,https://youtube.com/watch?v=1lY1p29jk-o,How to make FACE MASK Tutorial | EASY Sewing Face Mask | DIY FACE MASK,5:18,5.3,1 month ago
7zl2alZFNLA,2020-04-23T10:06:16.000Z,UCDxcRZ2QzMDKE7tmc0c6D4Q,Sonali's Creations,26,en,,4885,9,151,10,429,https://youtube.com/watch?v=7zl2alZFNLA,How to Make Face Mask without Sewing Machine | Sonali's Creations,6:48,6.8,3 days ago
oEfdjkIcGDY,2020-03-19T07:08:38.000Z,UCnQeH21u7Ki3PGjAexC1riQ,Twin Tag,27,en,,4771,19,92,8,422,https://youtube.com/watch?v=oEfdjkIcGDY,DIY cloth face mask/DIY Coronavirus face mask/how to make face mask with cloth carry bag/mask making,7:48,7.8,1 month ago
l5CWZcw9YEQ,2020-04-23T12:47:11.000Z,UCrTphLe4-fZY3_jExXwvDaw,Merry Craft,24,ko,,4679,14,188,8,426,https://youtube.com/watch?v=l5CWZcw9YEQ,Make Fabric Face Mask at Home - Mask Making with Hair Band - DIY Easy Face Mask No Sewing Machine,4:51,4.85,3 days ago
dEE1UcsX9jY,2020-03-22T21:18:15.000Z,UCn1SEbidKyHatFSDCjlu6aA,Bailey K,25,,,4499,0,9,0,424,https://youtube.com/watch?v=dEE1UcsX9jY,How To Make A Covid-19 Face Mask At Home With Basic Materials,10:52,10.86666667,1 month ago
5DhjrZlnZ1Y,2020-04-06T02:53:35.000Z,UCJeAyu43io8PbicgB48bZSw,Tia Curtis,26,en,,4443,18,56,2,427,https://youtube.com/watch?v=5DhjrZlnZ1Y,Make Protective Fabric Face masks with your Long Arm quilting machine.,11:10,11.16666667,2 weeks ago
gl42G882pGo,2020-03-20T17:22:26.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,4204,6,NaN,NaN,428,https://youtube.com/watch?v=gl42G882pGo,How to make face mask with napkin | DIY,2:38,2.633333333,1 month ago
6iN1sPAtoEo,2020-03-27T17:45:11.000Z,UCf8iOCjmmX7GIMGQ42N0Ffg,제히히TV JheeHee,22,en,en,4069,2,39,1,431,https://youtube.com/watch?v=6iN1sPAtoEo,How to make Face Mask Coffee Filter with Coffee Filter | Easy |,1:26,1.433333333,4 weeks ago
lVwBqlB7fQs,2020-03-20T15:07:30.000Z,UC80vy5zkyMDYxU_PQy0nr0A,Renu's Craft World,26,en,,3955,13,52,5,432,https://youtube.com/watch?v=lVwBqlB7fQs,How to Make Face Mask at Home/ DIY Face Mask/ Handmade Mask,4:17,4.283333333,1 month ago
2XWbwNYl5hY,2020-04-23T17:20:39.000Z,UCb1Ti1WKPauPpXkYKVHNpsw,LBC,25,en-GB,,3634,40,102,39,435,https://youtube.com/watch?v=2XWbwNYl5hY,How to make your own face mask at home  | LBC,1:05,1.083333333,3 days ago
TINbb5965OE,2020-04-22T15:35:16.000Z,UCO4vNc1H4FOI4w5uqJLQ6RQ,Backpack Tutorial,26,,,3471,10,39,7,437,https://youtube.com/watch?v=TINbb5965OE,diy reusable face mask sewing  tutorial | how to make face mask with filter pocket | homemade mask.,5:24,5.4,4 days ago
Kd-fERIi9wk,2020-03-20T15:53:51.000Z,UCvjHeLG9PqF2LOauIgO5w-Q,Api Hadamu,26,si,,3416,7,47,2,433,https://youtube.com/watch?v=Kd-fERIi9wk,How to make a face mask from tissue papers,12:37,12.61666667,1 month ago
VIKdzJ-ijx4,2020-04-25T14:42:37.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,3377,3,76,3,442,https://youtube.com/watch?v=VIKdzJ-ijx4,🌷How to Make Face Mask at Home 💙 Make Fabric Face Mask 🍏 Awesome Face Mask Design 🚲,2:50,2.833333333,1 day ago
9XzUHbbFwSk,2020-04-24T20:47:57.000Z,UCF5HsNKF1XIZKs8kSXNfbeg,FlipTV,24,,,3332,14,33,2,434,https://youtube.com/watch?v=9XzUHbbFwSk,COVID-19: COVER YOUR NOSE' ABA MADE FACE MASKS FLOOD MARKET,3:48,3.8,1 day ago
uKMm8lwRi2s,2020-04-24T11:00:26.000Z,UCbc0ikNuFbIQkSQAu6WlrIQ,LoveCrafts,26,en,en,3012,1,23,2,440,https://youtube.com/watch?v=uKMm8lwRi2s,Make your own Face mask in 10 minutes! | Community tutorials #makewithme,6:19,6.316666667,2 days ago
XMqOdaM21sk,2020-04-04T02:15:03.000Z,UCsH0-7qtY39LTL74xgx_rqQ,webkinzfun99,26,en,,3008,4,46,1,436,https://youtube.com/watch?v=XMqOdaM21sk,EASY DIY How to Make Face Mask by Hand No Elastic Tutorial,10:14,10.23333333,3 weeks ago
_BlpD89AHrY,2020-04-18T21:54:30.000Z,UCkIR1fGlhdr5RQvxAEpj1SQ,Reese Witherspoon x Hello Sunshine,24,en,,2931,5,57,5,438,https://youtube.com/watch?v=_BlpD89AHrY,Founder of Hedley & Bennett on how they make face masks and her favorite quick recipes,31:23:00,31.38333333,1 week ago
WBJqRySmmbU,2020-03-25T18:45:46.000Z,UCu9DUVLhxOOpOy1A2b3Y4nA,Anji Craig,22,,,2875,0,3,0,441,https://youtube.com/watch?v=WBJqRySmmbU,25 March 2020   How to make a mask  out of a G-string / Thong ...  Stay safe from the COVID 19,0:11,0.183333333,1 month ago
lbYl6-2LKPo,2020-03-21T12:48:51.000Z,UC1BuSds6vTiOPd5QcSZoUkw,BQ -VID,24,,,2848,2,19,2,439,https://youtube.com/watch?v=lbYl6-2LKPo,HOW TO MAKE FACE MASK AT HOME EASY/නිවසේදීම ෆේස් මාස්ක් එකක් හදාගන්නා ආකාරය,3:13,3.216666667,1 month ago
31iaLdWYSDA,2020-04-26T14:16:59.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,2467,4,69,1,493,https://youtube.com/watch?v=31iaLdWYSDA,🍎Make Fabric Face Mask Idea 💙 How to Make Face Mask at Home ☔ Creative Face Mask Design 💧,4:13,4.216666667,5 hours ago
LmevAtcB1T8,2020-02-26T08:29:26.000Z,UC9xrfT_rWNmPcr-9bP9i4Vw,Persian_boy,28,fa,fa-IR,2464,4,120,2,443,https://youtube.com/watch?v=LmevAtcB1T8,"Iran made Face mask, Medical Antibacterial & Antivirus agents ماسك صورت و ضدعفوني بيمارستاني",2:37,2.616666667,2 months ago
